"zip","city","brand","store_name","product_ean","product_desc","product_img","original_price","new_price","discount_dkk","discount_percent","stock","stock_unit","start_time","end_time","last_update"
"4600","Køge","netto","Netto Køge, Blegdammen","3222110031492","SAINT ALBRAY","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/608c7406-afb7-4cb3-8590-b84e70ee54e4",28,22,6,21.43,2,"each","2025-11-21T05:50:27.000Z","2025-12-23T22:59:59.000Z","2025-11-27T15:24:32.000Z"
"4600","Køge","netto","Netto Køge, Blegdammen","5707196280654","FLÆSK I SKIVER VELSMAG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b88b652e8f446877c710e36d23717664",43.19,26,17.19,39.8,1,"each","2025-11-26T15:36:42.000Z","2025-11-28T22:59:59.000Z","2025-11-27T15:24:32.000Z"
"4600","Køge","netto","Netto Køge, Blegdammen","5712878226936","SKINKESCHNITZLE VELSMAG",NA,20,15,5,25,1,"each","2025-11-26T15:25:52.000Z","2025-11-28T22:59:59.000Z","2025-11-27T15:24:32.000Z"
"4600","Køge","netto","Netto Ølby","54016521","DANONINO 6-PAK DANONE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3818029aa7a9ba747a592b691f9c1fc1",16.95,9,7.95,46.9,2,"each","2025-11-26T14:34:22.000Z","2025-11-28T22:59:59.000Z","2025-11-27T11:38:33.000Z"
"4600","Køge","netto","Netto Ølby","57125374","ØKO GULEROD JUI FRANKLY","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7af5a0cc1de9d2e73ec4e3695efeb42f",25,15,10,40,4,"each","2025-11-24T08:40:45.000Z","2025-12-15T22:59:59.000Z","2025-11-26T16:37:54.000Z"
"4600","Køge","netto","Netto Ølby","57125404","ØKO JORBÆR JUIC FRANKLY","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c8458aae47d2f1c3de6acdb46cfce82f",25,13,12,48,2,"each","2025-11-24T08:40:24.000Z","2025-12-15T22:59:59.000Z","2025-11-26T15:37:46.000Z"
"4600","Køge","netto","Netto Ølby","5711953204500","SVENSØ 45+ KLOVBORG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/42c121e0d25f31668c9ef6005689c9c9",20,15,5,25,1,"each","2025-11-19T14:37:18.000Z","2025-12-23T22:59:59.000Z","2025-11-26T14:52:31.000Z"
"4600","Køge","netto","Netto Ølby","5712878251679","NAKKEKOTELETTER VELSMAG",NA,20,12,8,40,2,"each","2025-11-26T16:44:37.000Z","2025-11-27T22:59:59.000Z","2025-11-27T07:22:52.000Z"
"4600","Køge","netto","Netto Ølby","5712878226936","SKINKESCHNITZLE VELSMAG",NA,20,15,5,25,1,"each","2025-11-26T16:40:48.000Z","2025-11-28T22:59:59.000Z","2025-11-26T16:53:01.000Z"
"4600","Køge","netto","Netto Ølby","5701050371182","VELSMAG HK.GRIS 8-12%",NA,20,15,5,25,10,"each","2025-11-26T16:44:19.000Z","2025-11-28T22:59:59.000Z","2025-11-26T16:44:40.000Z"
"4600","Køge","netto","Netto Ølby","5707196306897","MARINERET SVINEFILET VELSMAG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/74bc2587f0de19cb626627fba5b8932e",45.1,31,14.1,31.26,5,"each","2025-11-26T16:55:42.000Z","2025-11-27T22:59:59.000Z","2025-11-26T16:56:31.000Z"
"4600","Køge","netto","Netto Ølby","5712871002698","STICKS SPICY GØL","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8422a451-7880-4d9d-8551-78eddc57986e",18,8,10,55.56,46,"each","2025-11-25T11:10:59.000Z","2025-11-28T22:59:59.000Z","2025-11-26T18:23:11.000Z"
"4600","Køge","netto","Netto Ølby","5701205001582","DET GODE SOL RUGBRØD SCHULSTAD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9858b501-789c-4f4e-9889-281daf32df73",13.53,10,3.53,26.09,1,"each","2025-11-26T06:39:04.000Z","2025-11-28T22:59:59.000Z","2025-11-26T19:23:20.000Z"
"4600","Køge","netto","Netto Ølby","5701977003234","FOREST FRUIT NATURLI","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9a96deedab398db7266a0e5e43b743ea",18.95,8,10.95,57.78,24,"each","2025-11-26T05:21:37.000Z","2025-11-28T22:59:59.000Z","2025-11-27T06:52:55.000Z"
"4600","Køge","netto","Netto Ølby","5712877953017","SKYR MANGO/PASS EGELYKKE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",15.95,12,3.95,24.76,3,"each","2025-11-26T14:37:20.000Z","2025-11-28T22:59:59.000Z","2025-11-27T07:53:02.000Z"
"4600","Køge","netto","Netto Ølby","5707196231205","SALAMI SNACK GØL","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/890f1e57-7cc2-446c-99fc-4d85cd7acbbc",18,8,10,55.56,38,"each","2025-11-25T11:11:07.000Z","2025-11-28T22:59:59.000Z","2025-11-27T08:38:07.000Z"
"4600","Køge","netto","Netto Ølby","5709760089014","OKSESPEGEPØLSE HANEGAL","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/e36d132367569a218a7a840e9596379a",18,7,11,61.11,21,"each","2025-11-27T09:25:13.000Z","2025-12-19T22:59:59.000Z","2025-11-27T09:26:40.000Z"
"4600","Køge","netto","Netto Ølby","5712877240681","RIBS TERIYAKI NÆMT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c81734ae887664293c90803a7732789d",32,19,13,40.63,7,"each","2025-11-27T09:25:35.000Z","2026-01-22T22:59:59.000Z","2025-11-27T09:26:40.000Z"
"4600","Køge","netto","Netto Ølby","5712877241404","RIBS CHILI/CITR NÆMT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/e66b344e0799552b44174a2aceae6a70",32,19,13,40.63,11,"each","2025-11-27T09:25:27.000Z","2026-01-22T22:59:59.000Z","2025-11-27T09:26:40.000Z"
"4600","Køge","netto","Netto Ølby","8411030038895","XXL CHORIZO XXL","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ca77008da7e672aca8e7ad4d6b58373a",35,18,17,48.57,5,"each","2025-11-27T09:25:20.000Z","2026-01-22T22:59:59.000Z","2025-11-27T09:26:40.000Z"
"4600","Køge","netto","Netto Ølby","8713442591075","PLANTE URTER VAIRY","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b5363b2f30d5d3c27746b7ea93c6071e",15,8,7,46.67,30,"each","2025-11-27T09:25:47.000Z","2026-01-20T22:59:59.000Z","2025-11-27T09:26:40.000Z"
"4600","Køge","netto","Netto Ølby","5704080956428","STJERNEHAPS 3-STJERNET","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2925a8dc-27ed-4ed2-9ddc-388558b08003",25,10,15,60,4,"each","2025-11-25T10:43:57.000Z","2026-01-22T22:59:59.000Z","2025-11-27T09:38:23.000Z"
"4600","Køge","netto","Netto Ølby","5712874935726","SURDEJSBOL ØKO ØGO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f62b180c6233648238ca19dee6295092",18.99,12,6.99,36.81,2,"each","2025-11-27T06:22:22.000Z","2025-11-28T22:59:59.000Z","2025-11-27T10:08:25.000Z"
"4600","Køge","netto","Netto Ølby","8010558103223","LF MOZZARELLA CASEIFICIO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/197e0ef24869586264942c634429f833",12.95,9,3.95,30.5,8,"each","2025-11-27T10:33:03.000Z","2025-11-30T22:59:59.000Z","2025-11-27T10:33:26.000Z"
"4600","Køge","netto","Netto Ølby","5710607000956","GROVHAK. LEVERPOSTEJ BORNHOLMERSLAGTEREN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",12.06,9,3.06,25.37,1,"each","2025-11-27T10:51:31.000Z","2025-11-29T22:59:59.000Z","2025-11-27T10:51:51.000Z"
"4600","Køge","netto","Netto Ølby","5713300017443","CITRON LEMONADE FRUGTKOMP.","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b571f7d0c3e824064696bd27ca7b3eb9",12,9,3,25,10,"each","2025-11-19T14:29:02.000Z","2025-12-24T22:59:59.000Z","2025-11-27T10:53:26.000Z"
"4600","Køge","netto","Netto Ølby","5712873565191","FRISK MOZZARELLA ØGO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/62bf7aaa-b6b5-4a98-94af-a0c75eb2ab19",12.5,9,3.5,28,6,"each","2025-11-27T10:59:24.000Z","2025-11-30T22:59:59.000Z","2025-11-27T10:59:50.000Z"
"4600","Køge","netto","Netto Ølby","8002710335344","BURRATA TRØFFEL ZANETTI","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",24.95,18,6.95,27.86,5,"each","2025-11-27T11:00:54.000Z","2025-11-30T22:59:59.000Z","2025-11-27T11:01:13.000Z"
"4600","Køge","netto","Netto Ølby","5713507060044","CHILIMAYO LØGISMOSE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/bc06b7f0565bce8ab99225eae4350cd9",22.25,12,10.25,46.07,7,"each","2025-11-27T11:02:51.000Z","2025-11-30T22:59:59.000Z","2025-11-27T11:03:27.000Z"
"4600","Køge","netto","Netto Ølby","5701977003265","NATUREL NATURLI","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/06d3bf7f5bb136dd2e6dab1a41947d42",16.95,13,3.95,23.3,9,"each","2025-11-27T11:13:09.000Z","2025-11-28T22:59:59.000Z","2025-11-27T11:13:39.000Z"
"4600","Køge","netto","Netto Ølby","5701977003272","PEACH & PASSION NATURLI","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",18.95,8,10.95,57.78,36,"each","2025-11-27T11:12:39.000Z","2025-11-28T22:59:59.000Z","2025-11-27T11:13:39.000Z"
"4600","Køge","netto","Netto Ølby","5712872937289","JUICE ÆBLE FRUGTKOMPAGNIET","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/5bdc5c53-6f6c-4f87-9b09-d69049032d17",19.95,15,4.95,24.81,1,"each","2025-11-27T11:15:41.000Z","2025-11-27T22:59:59.000Z","2025-11-27T11:16:04.000Z"
"4600","Køge","netto","Netto Ølby","5704000516145","GRILLPØLSER LANGELÆNDER","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",50.3,25,25.3,50.3,2,"each","2025-11-27T11:18:25.000Z","2025-11-28T22:59:59.000Z","2025-11-27T11:18:49.000Z"
"4600","Køge","netto","Netto Ølby","5705333051778","GULDSARDEL C. VOLLSTEDT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4ecd37aa-e88b-488f-83f1-746f2bce5fd4",21.1,14,7.1,33.65,7,"each","2025-11-27T11:19:15.000Z","2025-12-01T22:59:59.000Z","2025-11-27T11:19:41.000Z"
"4600","Køge","netto","Netto Ølby","8586017259393","TOFU SOYA LUNTER","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/189cb7f1dc5c9c8664c9f03633b8901d",17.04,7,10.04,58.92,5,"each","2025-11-27T11:20:55.000Z","2025-11-27T22:59:59.000Z","2025-11-27T11:21:25.000Z"
"4600","Køge","netto","Netto Ølby","5712877292772","SKÆREOST MILD EGELYKKE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",59.98,47,12.98,21.64,1,"each","2025-11-27T11:21:19.000Z","2025-11-30T22:59:59.000Z","2025-11-27T11:21:46.000Z"
"4600","Køge","netto","Netto Ølby","5711953166839","GULD OST CIP45+ GRØNNELUND","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c6269a96b622fabe916312fd1fd92a3d",50,27,23,46,4,"each","2025-11-19T14:33:45.000Z","2026-01-12T22:59:59.000Z","2025-11-27T11:53:36.000Z"
"4600","Køge","netto","Netto Ølby","5712877117600","KARBONADER VELSMAG",NA,20.1,16,4.1,20.4,2,"each","2025-11-26T16:56:09.000Z","2025-11-28T22:59:59.000Z","2025-11-27T12:23:46.000Z"
"4600","Køge","netto","Netto Ølby","5724618720345","ISKAFFE KARAMEL PETER LARSEN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a1eac4cf-6fe1-4e6b-b357-cbe1d4218c08",12,6,6,50,22,"each","2025-11-23T05:15:26.000Z","2025-12-07T22:59:59.000Z","2025-11-27T12:53:53.000Z"
"4600","Køge","netto","Netto Ølby","5701205004873","SØDMÆLKSBRØD SCHULSTAD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9fe126b3273eab4e2517db191b5b7e2a",20.5,16,4.5,21.95,1,"each","2025-11-26T06:34:51.000Z","2025-11-28T22:59:59.000Z","2025-11-27T13:08:52.000Z"
"4600","Køge","netto","Netto Ølby","5707196175974","STICKS CLASSIC GØL","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0ee1bf08-202f-4295-8d2c-014b023af653",18,9,9,50,22,"each","2025-11-23T06:36:34.000Z","2025-11-28T22:59:59.000Z","2025-11-27T13:08:52.000Z"
"4600","Køge","netto","Netto Ølby","5712877590342","RØGET RULLEPØLS EGELYKKE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",14.8,11,3.8,25.68,2,"each","2025-11-27T10:37:51.000Z","2025-12-01T22:59:59.000Z","2025-11-27T13:23:56.000Z"
"4600","Køge","netto","Netto Ølby","5704025036116","SAINT PAULIN MON AMI",NA,22,14,8,36.36,7,"each","2025-11-19T14:35:48.000Z","2026-01-17T22:59:59.000Z","2025-11-27T13:39:02.000Z"
"4600","Køge","netto","Netto Ølby","5710607002714","SVANEKE SALAMI BORNHOLMER",NA,25,13,12,48,9,"each","2025-11-27T09:25:06.000Z","2026-01-17T22:59:59.000Z","2025-11-27T13:39:02.000Z"
"4600","Køge","netto","Netto Ølby","5712876120144","BACH SCHINKE SMAGEN AF AARHUS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a9505a1dd47e7762dde568043c1a9183",19.08,12,7.08,37.11,3,"each","2025-11-27T10:57:59.000Z","2025-12-01T22:59:59.000Z","2025-11-27T13:39:02.000Z"
"4600","Køge","netto","Netto Ølby","5710607002707","GUDHJEM SALAMI BORNHOLMER",NA,25,19,6,24,4,"each","2025-11-27T13:38:54.000Z","2025-12-27T22:59:59.000Z","2025-11-27T13:39:27.000Z"
"4600","Køge","netto","Netto Ølby","5703855111901","PIZZATOPPING FALENGREEN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2140025fb78a3cf46b04b1e51ee871e6",12,9,3,25,1,"each","2025-11-27T09:27:27.000Z","2026-01-25T22:59:59.000Z","2025-11-27T14:24:04.000Z"
"4600","Køge","netto","Netto Ølby","5712875617980","GRILLOST ØGO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/fdaf70948e1a1a123c6811b5f408eb8b",24,10,14,58.33,30,"each","2025-11-27T09:27:55.000Z","2026-01-22T22:59:59.000Z","2025-11-27T14:24:04.000Z"
"4600","Køge","netto","Netto Ølby","7042961012329","OSTE SNACKS HAPPY ZOO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",20,9,11,55,30,"each","2025-11-27T09:26:14.000Z","2026-01-22T22:59:59.000Z","2025-11-27T14:24:04.000Z"
"4600","Køge","netto","Netto Ølby","5704000496515","SKINKESALAT K-SALAT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9b771cf33c8b1ffcba4722370e6c8c08",20.64,9,11.64,56.4,5,"each","2025-11-27T10:38:48.000Z","2025-12-01T22:59:59.000Z","2025-11-27T14:39:07.000Z"
"4600","Køge","netto","Netto Ølby","5711953168178","CREAMY WHITE CASTELLO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/cdf7198950631193f0c0f915f83b251a",15,11,4,26.67,5,"each","2025-11-24T08:43:37.000Z","2026-01-17T22:59:59.000Z","2025-11-27T14:39:07.000Z"
"4600","Køge","netto","Netto Ølby","5712877953031","SKYR VANILJE EGELYKKE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",15.95,12,3.95,24.76,2,"each","2025-11-26T14:36:03.000Z","2025-11-28T22:59:59.000Z","2025-11-27T14:39:07.000Z"
"4600","Køge","netto","Netto Ølby","7300400482950","SPORT+ WASA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/63f1d6f875c1cf24d70f7d04c6189d3f",14,11,3,21.43,5,"each","2025-11-27T11:13:01.000Z","2026-01-25T22:59:59.000Z","2025-11-27T14:39:07.000Z"
"4600","Køge","netto","Netto Ølby","5713507054258","ÆBLE RABARBER LØGISMOSE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/45c0dcc4c79a7ef086495971d950883d",26,16,10,38.46,11,"each","2025-11-27T14:42:12.000Z","2025-12-04T22:59:59.000Z","2025-11-27T14:42:42.000Z"
"4600","Køge","netto","Netto Ølby","5710326016788","CAPPUCI ISKAFFE CAPPUCINO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",12,7,5,41.67,31,"each","2025-11-27T14:42:54.000Z","2026-01-22T22:59:59.000Z","2025-11-27T14:43:23.000Z"
"4600","Køge","netto","Netto Ølby","5410146413643","JORDBÆR DRIK DANONINO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/5b1c09f67f4d938a4832a05d2646f996",20,15,5,25,3,"each","2025-11-27T14:43:42.000Z","2025-12-11T22:59:59.000Z","2025-11-27T14:44:15.000Z"
"4600","Køge","netto","Netto Ølby","4009700026910","MIX DANONINO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",20,10,10,50,29,"each","2025-11-27T14:44:02.000Z","2025-12-22T22:59:59.000Z","2025-11-27T14:44:25.000Z"
"4600","Køge","netto","Netto Ølby","5706911028175","KEFIR MANGO GOOD GUT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f0ca81081cdcad6853036bc80d34cd81",11,8,3,27.27,3,"each","2025-11-27T14:44:34.000Z","2025-12-29T22:59:59.000Z","2025-11-27T14:45:06.000Z"
"4600","Køge","netto","Netto Ølby","5711953195150","MOUSSE BANOFEE ARLA PROTEIN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8b7ab0535647b8a943fcee66f0c1916c",12,9,3,25,20,"each","2025-11-27T14:44:54.000Z","2025-12-23T22:59:59.000Z","2025-11-27T14:45:17.000Z"
"4600","Køge","netto","Netto Ølby","5705522022817","HAMBURGERRYG SMAGEN AF AARHUS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/455a278c4afd06efbfe09dd29d70a4fa",19.08,8,11.08,58.07,2,"each","2025-11-27T11:20:47.000Z","2025-11-27T22:59:59.000Z","2025-11-27T15:09:08.000Z"
"4600","Køge","netto","Netto Ølby","5706911028250","GRÆSK YOG. 0% ATHENA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a82506663630580c9e6b14ff9a9da860",25,14,11,44,38,"each","2025-11-27T14:41:22.000Z","2025-12-18T22:59:59.000Z","2025-11-27T15:09:08.000Z"
"4600","Køge","netto","Netto Ølby","5707196213379","RULLEPØLSE DEN GRØNNE SLAGTER","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6831e03f-9c64-4936-9626-9ddf8589149e",18.1,8,10.1,55.8,8,"each","2025-11-27T10:55:04.000Z","2025-12-01T22:59:59.000Z","2025-11-27T15:09:08.000Z"
"4600","Køge","netto","Netto Ølby","5710405064549","SPORT WASA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c9c55006-4636-479f-884a-7925be00c211",35,18,17,48.57,7,"each","2025-11-23T06:33:34.000Z","2025-12-07T22:59:59.000Z","2025-11-27T15:09:08.000Z"
"4600","Køge","netto","Netto Ølby","5710607001069","FRANSK LEVERPOSTEJ BORNHOLMERSLAGTEREN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",17.14,10,7.14,41.66,5,"each","2025-11-27T10:36:01.000Z","2025-11-30T22:59:59.000Z","2025-11-27T15:09:08.000Z"
"4600","Køge","netto","Netto Ølby","5711953195143","CHOCO MOUSSE ARLA PROTEIN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/113256c4d0b5f00e5e2bc65b1256293c",12,9,3,25,6,"each","2025-11-27T14:45:20.000Z","2025-12-23T22:59:59.000Z","2025-11-27T15:09:08.000Z"
"4600","Køge","netto","Netto Ølby","7311070031959","LEVAIN SURDEJ PÅGEN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2a235481-a5e6-4d9c-9d94-78b64e1d7552",22,17,5,22.73,1,"each","2025-11-27T06:21:10.000Z","2025-11-29T22:59:59.000Z","2025-11-27T15:09:08.000Z"
"4600","Køge","netto","Netto Ølby","5724618720147","PETER LARSEN ØKO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/139cca86-9232-4097-888f-c46c5bf76a5f",12,6,6,50,58,"each","2025-11-23T05:15:15.000Z","2025-12-07T22:59:59.000Z","2025-11-27T15:24:07.000Z"
"4600","Køge","netto","Netto Ølby","5703855101476","MEXI TOPPING FALENGREEN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/baf269a63a31de130a9ee0105b95c33a",12,8,4,33.33,42,"each","2025-11-27T09:27:10.000Z","2026-01-25T22:59:59.000Z","2025-11-27T15:39:11.000Z"
"4600","Køge","netto","Netto Toldbodvej Køge","5706911029752","CHEESE STICKS HAPPY ZOO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/5e4e2499fde4802c89811c399557b2a7",12,9,3,25,1,"each","2025-11-25T08:44:33.000Z","2025-11-30T22:59:59.000Z","2025-11-26T14:37:14.000Z"
"4600","Køge","netto","Netto Toldbodvej Køge","5902180930137","RISKAGER LIME SONKO",NA,16,12,4,25,7,"each","2025-11-18T12:20:18.000Z","2026-01-16T22:59:59.000Z","2025-11-26T15:07:26.000Z"
"4600","Køge","netto","Netto Toldbodvej Køge","5724618720147","PETER LARSEN ØKO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/139cca86-9232-4097-888f-c46c5bf76a5f",12,6,6,50,13,"each","2025-11-24T09:44:35.000Z","2025-11-30T22:59:59.000Z","2025-11-26T15:22:22.000Z"
"4600","Køge","netto","Netto Toldbodvej Køge","5724618721427","ISKAFFE CHOCO PETER LARSEN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/df64c9a8835174a0b72ddb8b691b05e2",12,6,6,50,82,"each","2025-11-24T09:44:27.000Z","2025-11-30T22:59:59.000Z","2025-11-26T15:22:22.000Z"
"4600","Køge","netto","Netto Toldbodvej Køge","5707196280654","FLÆSK I SKIVER VELSMAG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b88b652e8f446877c710e36d23717664",43.19,26,17.19,39.8,4,"each","2025-11-26T07:10:21.000Z","2025-11-27T22:59:59.000Z","2025-11-26T15:37:20.000Z"
"4600","Køge","netto","Netto Toldbodvej Køge","5704000496515","SKINKESALAT K-SALAT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9b771cf33c8b1ffcba4722370e6c8c08",20.64,11,9.64,46.71,7,"each","2025-11-25T10:13:03.000Z","2026-01-23T22:59:59.000Z","2025-11-26T15:52:32.000Z"
"4600","Køge","netto","Netto Toldbodvej Køge","8002710415855","STRACCIATELLA ZANETTI","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",22.95,15,7.95,34.64,5,"each","2025-11-26T10:04:39.000Z","2026-01-24T22:59:59.000Z","2025-11-26T15:52:32.000Z"
"4600","Køge","netto","Netto Toldbodvej Køge","5704000516145","GRILLPØLSER LANGELÆNDER","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",50.3,29,21.3,42.35,1,"each","2025-11-25T10:26:14.000Z","2026-01-23T22:59:59.000Z","2025-11-26T16:22:30.000Z"
